genome_id,genome_name,other_names,taxon_id,taxon_lineage_ids,taxon_lineage_names,superkingdom,kingdom,phylum,class,order,family,genus,species,genome_status,strain,serovar,biovar,pathovar,mlst,segment,subtype,h_type,n_type,h1_clade_global,h1_clade_us,h5_clade,ph1n1_like,lineage,clade,subclade,other_typing,culture_collection,type_strain,reference_genome,genome_quality,completion_date,publication,authors,bioproject_accession,biosample_accession,assembly_accession,sra_accession,genbank_accessions,sequencing_centers,sequencing_status,sequencing_platform,sequencing_depth,assembly_method,chromosome,plasmids,contigs,genome_length,gc_content,contig_l50,contig_n50,trna,rrna,mat_peptide,cds,coarse_consistency,fine_consistency,checkm_contamination,checkm_completeness,genome_quality_flags,isolation_source,isolation_comments,collection_date,collection_year,season,isolation_country,geographic_group,geographic_location,other_environmental,host_name,host_common_name,host_gender,host_age,host_health,host_group,lab_host,passage,other_clinical,additional_metadata,comments,date_inserted,date_modified
1228676.13,Influenza A virus (A/Montevideo/2208/1967(H2N2)),NA,1228676,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;114729;1228676,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H2N2 subtype;Influenza A virus (A/Montevideo/2208/1967(H2N2)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/Montevideo/2208/1967,H2N2,NA,NA,NA,8,H2N2,2,2,NA,NA,NA,Negative,NA,NA,NA,NA,NA,NA,NA,NA,2012-10-25T00:00:00Z,NA,NA,NA,NA,NA,NA,CY125826,NA,NA,NA,NA,NA,NA,NA,1,853,43.02462,1,853,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1967,1967,NA,Uruguay,South America,Uruguay: Montevideo,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-03-09T15:37:29.231Z,2021-03-09T15:37:29.231Z
1228676.8,Influenza A virus (A/Montevideo/2208/1967(H2N2)),NA,1228676,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;114729;1228676,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H2N2 subtype;Influenza A virus (A/Montevideo/2208/1967(H2N2)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/Montevideo/2208/1967,H2N2,NA,NA,NA,4,H2N2,2,2,NA,NA,NA,Negative,NA,NA,NA,NA,NA,NA,NA,NA,2012-10-25T00:00:00Z,NA,NA,NA,NA,NA,NA,CY125822,NA,NA,NA,NA,NA,NA,NA,1,1732,41.166283,1,1732,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1967,1967,NA,Uruguay,South America,Uruguay: Montevideo,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-03-09T15:37:28.821Z,2021-03-09T15:37:28.821Z
1228676.14,Influenza A virus (A/Montevideo/2208/1967(H2N2)),NA,1228676,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;114729;1228676,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H2N2 subtype;Influenza A virus (A/Montevideo/2208/1967(H2N2)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/Montevideo/2208/1967,H2N2,NA,NA,NA,2,H2N2,2,2,NA,NA,NA,Negative,NA,NA,NA,NA,NA,NA,NA,NA,2012-10-25T00:00:00Z,NA,NA,NA,NA,NA,NA,CY125828,NA,NA,NA,NA,NA,NA,NA,1,2274,43.095867,1,2274,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1967,1967,NA,Uruguay,South America,Uruguay: Montevideo,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-03-09T15:37:29.331Z,2021-03-09T15:37:29.331Z
1228676.1,Influenza A virus (A/Montevideo/2208/1967(H2N2)),NA,1228676,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;114729;1228676,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H2N2 subtype;Influenza A virus (A/Montevideo/2208/1967(H2N2)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/Montevideo/2208/1967,H2N2,NA,NA,NA,6,H2N2,2,2,NA,NA,NA,Negative,NA,NA,NA,NA,NA,NA,NA,NA,2012-10-25T00:00:00Z,NA,NA,NA,NA,NA,NA,CY125824,NA,NA,NA,NA,NA,NA,NA,1,1430,43.006992,1,1430,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1967,1967,NA,Uruguay,South America,Uruguay: Montevideo,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-03-09T15:37:29.079Z,2021-03-09T15:37:29.079Z
1228676.15,Influenza A virus (A/Montevideo/2208/1967(H2N2)),NA,1228676,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;114729;1228676,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H2N2 subtype;Influenza A virus (A/Montevideo/2208/1967(H2N2)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/Montevideo/2208/1967,H2N2,NA,NA,NA,1,H2N2,2,2,NA,NA,NA,Negative,NA,NA,NA,NA,NA,NA,NA,NA,2012-10-25T00:00:00Z,NA,NA,NA,NA,NA,NA,CY125829,NA,NA,NA,NA,NA,NA,NA,1,2304,42.62153,1,2304,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1967,1967,NA,Uruguay,South America,Uruguay: Montevideo,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-03-09T15:37:29.482Z,2021-03-09T15:37:29.482Z
1228676.12,Influenza A virus (A/Montevideo/2208/1967(H2N2)),NA,1228676,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;114729;1228676,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H2N2 subtype;Influenza A virus (A/Montevideo/2208/1967(H2N2)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/Montevideo/2208/1967,H2N2,NA,NA,NA,3,H2N2,2,2,NA,NA,NA,Negative,NA,NA,NA,NA,NA,NA,NA,NA,2012-10-25T00:00:00Z,NA,NA,NA,NA,NA,NA,CY125827,NA,NA,NA,NA,NA,NA,NA,1,2194,42.798542,1,2194,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1967,1967,NA,Uruguay,South America,Uruguay: Montevideo,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-03-09T15:37:29.131Z,2021-03-09T15:37:29.131Z
1228676.9,Influenza A virus (A/Montevideo/2208/1967(H2N2)),NA,1228676,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;114729;1228676,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H2N2 subtype;Influenza A virus (A/Montevideo/2208/1967(H2N2)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/Montevideo/2208/1967,H2N2,NA,NA,NA,7,H2N2,2,2,NA,NA,NA,Negative,NA,NA,NA,NA,NA,NA,NA,NA,2012-10-25T00:00:00Z,NA,NA,NA,NA,NA,NA,CY125823,NA,NA,NA,NA,NA,NA,NA,1,993,47.633434,1,993,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1967,1967,NA,Uruguay,South America,Uruguay: Montevideo,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-03-09T15:37:28.770Z,2021-03-09T15:37:28.770Z
1228676.11,Influenza A virus (A/Montevideo/2208/1967(H2N2)),NA,1228676,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;114729;1228676,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H2N2 subtype;Influenza A virus (A/Montevideo/2208/1967(H2N2)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/Montevideo/2208/1967,H2N2,NA,NA,NA,5,H2N2,2,2,NA,NA,NA,Negative,NA,NA,NA,NA,NA,NA,NA,NA,2012-10-25T00:00:00Z,NA,NA,NA,NA,NA,NA,CY125825,NA,NA,NA,NA,NA,NA,NA,1,1497,46.693386,1,1497,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1967,1967,NA,Uruguay,South America,Uruguay: Montevideo,NA,Homo sapiens,Human,NA,NA,NA,Human,NA,NA,NA,NA,NA,2021-03-09T15:37:29.026Z,2021-03-09T15:37:29.026Z
500688.1,Influenza A virus (A/equine/Uruguay/1063/1976(H7N7)),NA,500688,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;119218;500688,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H7N7 subtype;Influenza A virus (A/equine/Uruguay/1063/1976(H7N7)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/equine/Uruguay/1063/1976,H7N7,NA,NA,NA,4,H7N7,7,7,NA,NA,NA,Negative,NA,NA,NA,NA,NA,NA,NA,NA,2008-12-29T00:00:00Z,NA,NA,NA,NA,NA,NA,CY036887,NA,NA,NA,NA,NA,NA,NA,1,1714,38.214703,1,1714,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1976,1976,NA,Uruguay,South America,Uruguay,NA,Equine,Horse,NA,NA,NA,Nonhuman Mammal,P2 passage(s),P2,NA,NA,NA,2021-03-10T10:47:40.940Z,2021-03-10T10:47:40.940Z
500688.7,Influenza A virus (A/equine/Uruguay/1063/1976(H7N7)),NA,500688,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;119218;500688,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H7N7 subtype;Influenza A virus (A/equine/Uruguay/1063/1976(H7N7)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/equine/Uruguay/1063/1976,H7N7,NA,NA,NA,7,H7N7,7,7,NA,NA,NA,Negative,NA,NA,NA,NA,NA,NA,NA,NA,2008-12-29T00:00:00Z,NA,NA,NA,NA,NA,NA,CY036888,NA,NA,NA,NA,NA,NA,NA,1,992,44.052418,1,992,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1976,1976,NA,Uruguay,South America,Uruguay,NA,Equine,Horse,NA,NA,NA,Nonhuman Mammal,P2 passage(s),P2,NA,NA,NA,2021-03-10T10:47:39.954Z,2021-03-10T10:47:39.954Z
500688.3,Influenza A virus (A/equine/Uruguay/1063/1976(H7N7)),NA,500688,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;119218;500688,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H7N7 subtype;Influenza A virus (A/equine/Uruguay/1063/1976(H7N7)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/equine/Uruguay/1063/1976,H7N7,NA,NA,NA,6,H7N7,7,7,NA,NA,NA,Negative,NA,NA,NA,NA,NA,NA,NA,NA,2008-12-29T00:00:00Z,NA,NA,NA,NA,NA,NA,CY036889,NA,NA,NA,NA,NA,NA,NA,1,1416,38.206215,1,1416,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1976,1976,NA,Uruguay,South America,Uruguay,NA,Equine,Horse,NA,NA,NA,Nonhuman Mammal,P2 passage(s),P2,NA,NA,NA,2021-03-10T10:47:40.274Z,2021-03-10T10:47:40.274Z
500688.5,Influenza A virus (A/equine/Uruguay/1063/1976(H7N7)),NA,500688,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;119218;500688,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H7N7 subtype;Influenza A virus (A/equine/Uruguay/1063/1976(H7N7)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/equine/Uruguay/1063/1976,H7N7,NA,NA,NA,5,H7N7,7,7,NA,NA,NA,Negative,NA,NA,NA,NA,NA,NA,NA,NA,2008-12-29T00:00:00Z,NA,NA,NA,NA,NA,NA,CY036890,NA,NA,NA,NA,NA,NA,NA,1,1517,47.264336,1,1517,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1976,1976,NA,Uruguay,South America,Uruguay,NA,Equine,Horse,NA,NA,NA,Nonhuman Mammal,P2 passage(s),P2,NA,NA,NA,2021-03-10T10:47:40.378Z,2021-03-10T10:47:40.378Z
500688.4,Influenza A virus (A/equine/Uruguay/1063/1976(H7N7)),NA,500688,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;119218;500688,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H7N7 subtype;Influenza A virus (A/equine/Uruguay/1063/1976(H7N7)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/equine/Uruguay/1063/1976,H7N7,NA,NA,NA,8,H7N7,7,7,NA,NA,NA,Negative,NA,NA,NA,NA,NA,NA,NA,NA,2008-12-29T00:00:00Z,NA,NA,NA,NA,NA,NA,CY036891,NA,NA,NA,NA,NA,NA,NA,1,838,42.840096,1,838,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1976,1976,NA,Uruguay,South America,Uruguay,NA,Equine,Horse,NA,NA,NA,Nonhuman Mammal,P2 passage(s),P2,NA,NA,NA,2021-03-10T10:47:40.530Z,2021-03-10T10:47:40.530Z
