genome_id,genome_name,other_names,taxon_id,taxon_lineage_ids,taxon_lineage_names,superkingdom,kingdom,phylum,class,order,family,genus,species,genome_status,strain,serovar,biovar,pathovar,mlst,segment,subtype,h_type,n_type,h1_clade_global,h1_clade_us,h5_clade,ph1n1_like,lineage,clade,subclade,other_typing,culture_collection,type_strain,reference_genome,genome_quality,completion_date,publication,authors,bioproject_accession,biosample_accession,assembly_accession,sra_accession,genbank_accessions,sequencing_centers,sequencing_status,sequencing_platform,sequencing_depth,assembly_method,chromosome,plasmids,contigs,genome_length,gc_content,contig_l50,contig_n50,trna,rrna,mat_peptide,cds,coarse_consistency,fine_consistency,checkm_contamination,checkm_completeness,genome_quality_flags,isolation_source,isolation_comments,collection_date,collection_year,season,isolation_country,geographic_group,geographic_location,other_environmental,host_name,host_common_name,host_gender,host_age,host_health,host_group,lab_host,passage,other_clinical,additional_metadata,comments,date_inserted,date_modified
1272946.5,La Joya virus J 134,NA,1272946,10239;2559587;2732396;2497569;2497570;2497574;11157;11270;2842407;1972611;1972617;1272946,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Alpharhabdovirinae;Hapavirus;Hapavirus lajoya;La Joya virus,Viruses,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Hapavirus,Hapavirus lajoya,Partial,J 134,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,2013-01-09T00:00:00Z,23100368,NA,,NA,,NA,JX277000,,NA,,,,NA,NA,1,108,38.88889,1,108,NA,NA,NA,1,NA,NA,NA,NA,NA,,NA,1958,1958,NA,Panama,North America,Panama,NA,Culex dunni,Mosquito,,NA,NA,Insect,,NA,NA,NA,,2021-01-18T22:06:53.010Z,2021-01-18T22:06:53.010Z
1272946.6,La Joya virus J-134,NA,1272946,10239;2559587;2732396;2497569;2497570;2497574;11157;11270;2842407;1972611;1972617;1272946,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Alpharhabdovirinae;Hapavirus;Hapavirus lajoya;La Joya virus,Viruses,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Hapavirus,Hapavirus lajoya,Complete,J-134,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Reference,NA,2018-08-25T00:00:00Z,25679389,NA,PRJNA485481,NA,GCA_002145565.1,NA,NC_034537,NCBI,NA,,,,NA,NA,1,15721,39.25959,1,15721,NA,NA,NA,14,NA,NA,NA,NA,NA,,NA,1958,1958,NA,Panama,North America,Panama,NA,Culex dunni,Mosquito,,NA,NA,Insect,,NA,NA,NA,"NCBI Virus RefSeqs The NCBI RefSeq project leverages the data submitted to the International Nucleotide Sequence Database Collaboration (INSDC) against a combination of computational, manual curation, and collaboration to produce a standard set of stable, non-redundant reference sequences. In general, only one complete RefSeq genome is created for each viral species. Occasionally multiple RefSeq records are created within a given viral species to reflect well defined genotypes or important laboratory and/or wild strains. Also, a separate RefSeq record is created for each segment in segmented viral genomes. Often the first genome submitted to INSDC databases is chosen as a RefSeq, but when possible, preference is given to sequences from strains or isolates of practical importance and/or well-annotated sequences.",2021-01-18T23:10:45.824Z,2021-01-18T23:10:45.824Z
1272946.4,La Joya virus J-134,NA,1272946,10239;2559587;2732396;2497569;2497570;2497574;11157;11270;2842407;1972611;1972617;1272946,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Rhabdoviridae;Alpharhabdovirinae;Hapavirus;Hapavirus lajoya;La Joya virus,Viruses,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Hapavirus,Hapavirus lajoya,Complete,J-134,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,2015-03-10T00:00:00Z,25679389,NA,,NA,GCA_002145565.1,NA,KM204986,,NA,,,,NA,NA,1,15721,39.25959,1,15721,NA,NA,NA,14,NA,NA,NA,NA,NA,,NA,1958,1958,NA,Panama,North America,Panama,NA,Culex dunni,Mosquito,,NA,NA,Insect,,NA,NA,NA,,2021-01-18T19:16:47.812Z,2021-01-18T19:16:47.812Z
2748244.11,Pacora virus J19,NA,2748244,10239;2559587;2732396;2497569;2497571;2497576;1980410;1980416;39718;2748244,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Ellioviricetes;Bunyavirales;Peribunyaviridae;unclassified Peribunyaviridae;Pacora virus,Viruses,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,,Pacora virus,Complete,J19,NA,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,2023-05-06T00:00:00Z,33647063,NA,PRJNA485481,NA,,NA,NC_078913,,NA,,,,NA,NA,1,1316,40.80547,1,1316,NA,NA,NA,1,NA,NA,NA,NA,NA,Pacora District,NA,16-Oct-1958,1958,NA,Panama,North America,Panama,NA,Adult female culex dunni,Mosquito,female,NA,NA,Insect,Mouse,NA,NA,NA,,2023-05-28T18:00:35.469Z,2023-05-28T18:00:35.469Z
2748244.9,Pacora virus J19,NA,2748244,10239;2559587;2732396;2497569;2497571;2497576;1980410;1980416;39718;2748244,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Ellioviricetes;Bunyavirales;Peribunyaviridae;unclassified Peribunyaviridae;Pacora virus,Viruses,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,,Pacora virus,Complete,J19,NA,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,2023-05-06T00:00:00Z,33647063,NA,PRJNA485481,NA,,NA,NC_078911,,NA,,,,NA,NA,1,4631,33.40531,1,4631,NA,NA,NA,1,NA,NA,NA,NA,NA,Pacora District,NA,16-Oct-1958,1958,NA,Panama,North America,Panama,NA,Adult female culex dunni,Mosquito,female,NA,NA,Insect,Mouse,NA,NA,NA,,2023-05-28T18:01:01.842Z,2023-05-28T18:01:01.842Z
2748244.1,Pacora virus J19,NA,2748244,10239;2559587;2732396;2497569;2497571;2497576;1980410;1980416;39718;2748244,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Ellioviricetes;Bunyavirales;Peribunyaviridae;unclassified Peribunyaviridae;Pacora virus,Viruses,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,,Pacora virus,Complete,J19,NA,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,2023-05-06T00:00:00Z,33647063,NA,PRJNA485481,NA,,NA,NC_078912,,NA,,,,NA,NA,1,6902,35.77224,1,6902,NA,NA,NA,1,NA,NA,NA,NA,NA,Pacora District,NA,16-Oct-1958,1958,NA,Panama,North America,Panama,NA,Adult female culex dunni,Mosquito,female,NA,NA,Insect,Mouse,NA,NA,NA,,2023-05-28T18:01:05.869Z,2023-05-28T18:01:05.869Z
40052.62,Changuinola virus BT436,NA,40052,10239;2559587;2732396;2732405;2732459;2732541;2946186;10892;40052,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae;Orbivirus;Changuinola virus,Viruses,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Orbivirus,Changuinola virus,Complete,BT436,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-11-05T00:00:00Z,NA,NA,NA,NA,NA,NA,KJ746836,NA,NA,Sanger dideoxy sequencing,NA,Geneious v. 6.1.5,NA,NA,1,3981,31.934673,1,3981,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1959-10,1959,NA,Panama,North America,Panama,NA,Sandfly,Fly ,NA,NA,NA,Insect,NA,NA,NA,NA,NA,2021-01-24T15:17:55.260Z,2021-01-24T15:17:55.260Z
40052.63,Changuinola virus BT436,NA,40052,10239;2559587;2732396;2732405;2732459;2732541;2946186;10892;40052,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae;Orbivirus;Changuinola virus,Viruses,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Orbivirus,Changuinola virus,Complete,BT436,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-11-05T00:00:00Z,NA,NA,NA,NA,NA,NA,KJ746837,NA,NA,Sanger dideoxy sequencing,NA,Geneious v. 6.1.5,NA,NA,1,3652,30.750275,1,3652,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1959-10,1959,NA,Panama,North America,Panama,NA,Sandfly,Fly ,NA,NA,NA,Insect,NA,NA,NA,NA,NA,2021-01-24T15:17:55.424Z,2021-01-24T15:17:55.424Z
40052.64,Changuinola virus BT436,NA,40052,10239;2559587;2732396;2732405;2732459;2732541;2946186;10892;40052,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae;Orbivirus;Changuinola virus,Viruses,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Orbivirus,Changuinola virus,Complete,BT436,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-11-05T00:00:00Z,NA,NA,NA,NA,NA,NA,KJ746838,NA,NA,Sanger dideoxy sequencing,NA,Geneious v. 6.1.5,NA,NA,1,2776,35.410664,1,2776,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1959-10,1959,NA,Panama,North America,Panama,NA,Sandfly,Fly ,NA,NA,NA,Insect,NA,NA,NA,NA,NA,2021-01-24T15:17:55.805Z,2021-01-24T15:17:55.805Z
40052.65,Changuinola virus BT436,NA,40052,10239;2559587;2732396;2732405;2732459;2732541;2946186;10892;40052,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae;Orbivirus;Changuinola virus,Viruses,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Orbivirus,Changuinola virus,Complete,BT436,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-11-05T00:00:00Z,NA,NA,NA,NA,NA,NA,KJ746839,NA,NA,Sanger dideoxy sequencing,NA,Geneious v. 6.1.5,NA,NA,1,1979,33.299644,1,1979,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1959-10,1959,NA,Panama,North America,Panama,NA,Sandfly,Fly ,NA,NA,NA,Insect,NA,NA,NA,NA,NA,2021-01-24T15:17:56.099Z,2021-01-24T15:17:56.099Z
40052.67,Changuinola virus BT436,NA,40052,10239;2559587;2732396;2732405;2732459;2732541;2946186;10892;40052,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae;Orbivirus;Changuinola virus,Viruses,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Orbivirus,Changuinola virus,Complete,BT436,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-11-05T00:00:00Z,NA,NA,NA,NA,NA,NA,KJ746841,NA,NA,Sanger dideoxy sequencing,NA,Geneious v. 6.1.5,NA,NA,1,1655,36.072506,1,1655,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1959-10,1959,NA,Panama,North America,Panama,NA,Sandfly,Fly ,NA,NA,NA,Insect,NA,NA,NA,NA,NA,2021-01-24T15:17:56.706Z,2021-01-24T15:17:56.706Z
40052.68,Changuinola virus BT436,NA,40052,10239;2559587;2732396;2732405;2732459;2732541;2946186;10892;40052,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae;Orbivirus;Changuinola virus,Viruses,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Orbivirus,Changuinola virus,Complete,BT436,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-11-05T00:00:00Z,NA,NA,NA,NA,NA,NA,KJ746842,NA,NA,Sanger dideoxy sequencing,NA,Geneious v. 6.1.5,NA,NA,1,1166,40.308746,1,1166,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1959-10,1959,NA,Panama,North America,Panama,NA,Sandfly,Fly ,NA,NA,NA,Insect,NA,NA,NA,NA,NA,2021-01-24T15:17:57.210Z,2021-01-24T15:17:57.210Z
40052.69,Changuinola virus BT436,NA,40052,10239;2559587;2732396;2732405;2732459;2732541;2946186;10892;40052,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae;Orbivirus;Changuinola virus,Viruses,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Orbivirus,Changuinola virus,Complete,BT436,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-11-05T00:00:00Z,NA,NA,NA,NA,NA,NA,KJ746843,NA,NA,Sanger dideoxy sequencing,NA,Geneious v. 6.1.5,NA,NA,1,1020,37.54902,1,1020,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1959-10,1959,NA,Panama,North America,Panama,NA,Sandfly,Fly ,NA,NA,NA,Insect,NA,NA,NA,NA,NA,2021-01-24T15:17:57.728Z,2021-01-24T15:17:57.728Z
40052.7,Changuinola virus BT436,NA,40052,10239;2559587;2732396;2732405;2732459;2732541;2946186;10892;40052,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae;Orbivirus;Changuinola virus,Viruses,Orthornavirae,Duplornaviricota,Resentoviricetes,Reovirales,Sedoreoviridae,Orbivirus,Changuinola virus,Complete,BT436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-11-05T00:00:00Z,NA,NA,NA,NA,NA,NA,KJ746844,NA,NA,Sanger dideoxy sequencing,NA,Geneious v. 6.1.5,NA,NA,1,891,37.710438,1,891,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1959-10,1959,NA,Panama,North America,Panama,NA,Sandfly,Fly ,NA,NA,NA,Insect,NA,NA,NA,NA,NA,2021-01-24T15:17:58.239Z,2021-01-24T15:17:58.239Z
